TRTID10,state,county,tract,cbsa10,POP70SP1,INCPC70
36061015001,NY,New York County,Census Tract 150.01,35620,2470,19071.45
36061015002,NY,New York County,Census Tract 150.02,35620,6967.999987,18707.75
36061015100,NY,New York County,Census Tract 151,35620,4202.46889,2695.865
36061015200,NY,New York County,Census Tract 152,35620,5619.000052,6116.104
36061015300,NY,New York County,Census Tract 153,35620,8976.999933,8957.734
36061015400,NY,New York County,Census Tract 154,35620,6469.999916,5153.632
36061015500,NY,New York County,Census Tract 155,35620,8332.531112,10250.32
36061015601,NY,New York County,Census Tract 156.01,35620,3551.000079,3794.802
36061015602,NY,New York County,Census Tract 156.02,35620,3902.999971,2687.472
36061015700,NY,New York County,Census Tract 157,35620,10635.00014,8263.311
36061015801,NY,New York County,Census Tract 158.01,35620,5475.99999,11040.09
36061015802,NY,New York County,Census Tract 158.02,35620,3172,4764.907
36061015900,NY,New York County,Census Tract 159,35620,11011.00012,8602.354
36061016001,NY,New York County,Census Tract 160.01,35620,5042.000038,15271.93
36061016002,NY,New York County,Census Tract 160.02,35620,2608.000058,8954.224
36061016100,NY,New York County,Census Tract 161,35620,7172.999947,8014.058
36061016200,NY,New York County,Census Tract 162,35620,8131.829941,2481.709
36061016300,NY,New York County,Census Tract 163,35620,9413.999982,6862.836
36061016400,NY,New York County,Census Tract 164,35620,6408.000084,2305.83
36061016500,NY,New York County,Census Tract 165,35620,6281.999846,7914.147
36061016600,NY,New York County,Census Tract 166,35620,9488.999965,2896.728
36061016700,NY,New York County,Census Tract 167,35620,7734.999942,7772.352
36061016800,NY,New York County,Census Tract 168,35620,6713.999975,5214.242
36061016900,NY,New York County,Census Tract 169,35620,8382.999922,7735.207
36061017000,NY,New York County,Census Tract 170,35620,10029.99996,3997.566
36061017100,NY,New York County,Census Tract 171,35620,10228.99992,6950.483
36061017200,NY,New York County,Census Tract 172,35620,8053.000087,2738.318
36061017300,NY,New York County,Census Tract 173,35620,8443.000142,7338.001
36061017401,NY,New York County,Census Tract 174.01,35620,5957,3184.58
36061017402,NY,New York County,Census Tract 174.02,35620,2923.999937,2944.59
36061017500,NY,New York County,Census Tract 175,35620,10194.00004,8238.417
36061017700,NY,New York County,Census Tract 177,35620,8871.99995,7517.63
36061017800,NY,New York County,Census Tract 178,35620,6108.169775,2826.432
36061017900,NY,New York County,Census Tract 179,35620,9745,6392.533
36061018000,NY,New York County,Census Tract 180,35620,10397.99991,2786.187
36061018100,NY,New York County,Census Tract 181,35620,8960.9999,6720.989
36061018200,NY,New York County,Census Tract 182,35620,8992.999925,2554.983
36061018300,NY,New York County,Census Tract 183,35620,7746.000072,5335.617
36061018400,NY,New York County,Census Tract 184,35620,11201.99983,3107.609
36061018500,NY,New York County,Census Tract 185,35620,3800.000057,9062.582
36061018600,NY,New York County,Census Tract 186,35620,6669.999901,2365.613
36061018700,NY,New York County,Census Tract 187,35620,11427.99987,5824.394
36061018800,NY,New York County,Census Tract 188,35620,7264.000041,2560.273
36061018900,NY,New York County,Census Tract 189,35620,17210.99962,3765.593
36061019000,NY,New York County,Census Tract 190,35620,3607.999906,2249.811
36061019100,NY,New York County,Census Tract 191,35620,10311.99992,5616.901
36061019200,NY,New York County,Census Tract 192,35620,8243.000119,1496.492
36061019300,NY,New York County,Census Tract 193,35620,10795.99998,3248.994
36061019400,NY,New York County,Census Tract 194,35620,10375.99986,2693.242
36061019500,NY,New York County,Census Tract 195,35620,8778.999869,4821.145
36061019600,NY,New York County,Census Tract 196,35620,4473.999953,2551.841
36061019701,NY,New York County,Census Tract 197.01,35620,424.9999984,3128.361
36061019702,NY,New York County,Census Tract 197.02,35620,3755.000014,2994.107
36061019800,NY,New York County,Census Tract 198,35620,3272.000035,3291.311
36061019900,NY,New York County,Census Tract 199,35620,11336.99992,4353.739
36061020000,NY,New York County,Census Tract 200,35620,3173.999935,3454.926
36061020101,NY,New York County,Census Tract 201.01,35620,1082,5826.289
36061020102,NY,New York County,Census Tract 201.02,35620,5278.000039,3214.048
36061020300,NY,New York County,Census Tract 203,35620,1427.000011,4572.96
36061020500,NY,New York County,Census Tract 205,35620,4547.000154,6482.253
36061020600,NY,New York County,Census Tract 206,35620,5661.000021,2636.999
36061020701,NY,New York County,Census Tract 207.01,35620,2122.999953,6080.893
36061020800,NY,New York County,Census Tract 208,35620,6997.999993,2908.565
36061020901,NY,New York County,Census Tract 209.01,35620,5769.999987,3083.13
36061021000,NY,New York County,Census Tract 210,35620,8155.837757,4173.841
36061021100,NY,New York County,Census Tract 211,35620,12328.00037,4402.296
36061021200,NY,New York County,Census Tract 212,35620,6880.000026,4067.771
36061021303,NY,New York County,Census Tract 213.03,35620,6268.006361,3382.935
36061021400,NY,New York County,Census Tract 214,35620,3964.162562,4506.311
36061021500,NY,New York County,Census Tract 215,35620,3318.000042,2666.692
36061021600,NY,New York County,Census Tract 216,35620,9227.999924,2999.2
36061021703,NY,New York County,Census Tract 217.03,35620,0.993566863,3765.966
36061021800,NY,New York County,Census Tract 218,35620,8718.000146,2768.504
36061021900,NY,New York County,Census Tract 219,35620,8111.756617,3122.618
36061022000,NY,New York County,Census Tract 220,35620,7539.000008,2988.591
36061022102,NY,New York County,Census Tract 221.02,35620,2913,3454.708
36061022200,NY,New York County,Census Tract 222,35620,3115.000025,2923.832
36061022301,NY,New York County,Census Tract 223.01,35620,7845.970057,3104.916
36061022302,NY,New York County,Census Tract 223.02,35620,1975.273553,3112.376
36061022400,NY,New York County,Census Tract 224,35620,8380.000187,2597.447
36061022500,NY,New York County,Census Tract 225,35620,11966.00009,3964.872
36061022600,NY,New York County,Census Tract 226,35620,6583.999877,3285.063
36061022700,NY,New York County,Census Tract 227,35620,6304.000038,3315.768
36061022800,NY,New York County,Census Tract 228,35620,7271,3139.322
36061022900,NY,New York County,Census Tract 229,35620,7575.000071,3398.616
36061023000,NY,New York County,Census Tract 230,35620,10447.00002,2933.144
36061023100,NY,New York County,Census Tract 231,35620,6226.992989,3601.989
36061023200,NY,New York County,Census Tract 232,35620,12203.99995,2822.976
36061023300,NY,New York County,Census Tract 233,35620,6921.035644,3494.13
36061023400,NY,New York County,Census Tract 234,35620,5789.000022,3295.701
36061023501,NY,New York County,Census Tract 235.01,35620,5815.007048,3382.095
36061023502,NY,New York County,Census Tract 235.02,35620,2257.999966,2940
36061023600,NY,New York County,Census Tract 236,35620,10427.99988,4224.516
36061023700,NY,New York County,Census Tract 237,35620,6793.761594,3619.02
36061023801,NY,New York County,Census Tract 238.01,35620,234.911715,1501.278
36061023802,NY,New York County,Census Tract 238.02,35620,1375.088296,1501.278
36061023900,NY,New York County,Census Tract 239,35620,2802.000042,3483.994
36061024100,NY,New York County,Census Tract 241,35620,9208.202954,4474.241
36061024200,NY,New York County,Census Tract 242,35620,3268.999961,2513.129
36061024301,NY,New York County,Census Tract 243.01,35620,4010.000022,3555.055
36061024302,NY,New York County,Census Tract 243.02,35620,10434.99982,2908.338
36061024500,NY,New York County,Census Tract 245,35620,12594.99998,3552.609
36061024700,NY,New York County,Census Tract 247,35620,6223.000093,4308.278
36061024900,NY,New York County,Census Tract 249,35620,1386.999959,2662.81
36061025100,NY,New York County,Census Tract 251,35620,2815.999993,3499.457
36061025300,NY,New York County,Census Tract 253,35620,10150.99997,3769.638
36061025500,NY,New York County,Census Tract 255,35620,6438.00003,4787.398
36061025700,NY,New York County,Census Tract 257,35620,5043.999959,3084.497
36061025900,NY,New York County,Census Tract 259,35620,3993.99995,3185.739
36061026100,NY,New York County,Census Tract 261,35620,11184.99998,3284.357
36061026300,NY,New York County,Census Tract 263,35620,7653.999966,4443.095
36061026500,NY,New York County,Census Tract 265,35620,6809.000057,4029.075
36061026700,NY,New York County,Census Tract 267,35620,1442,4884.849
36061026900,NY,New York County,Census Tract 269,35620,7887.999985,3140.81
36061027100,NY,New York County,Census Tract 271,35620,7413.999986,4268.039
36061027300,NY,New York County,Census Tract 273,35620,6385.000012,5535.274
36061027500,NY,New York County,Census Tract 275,35620,3532.999898,8038.356
36061027700,NY,New York County,Census Tract 277,35620,5691,3505.901
36061027900,NY,New York County,Census Tract 279,35620,9787.000201,4472.424
36061028100,NY,New York County,Census Tract 281,35620,2903.039749,6764.846
36061028300,NY,New York County,Census Tract 283,35620,7549.999986,4631.845
36061028500,NY,New York County,Census Tract 285,35620,6648,4047.558
36061028700,NY,New York County,Census Tract 287,35620,3553.960228,5087.681
36061029100,NY,New York County,Census Tract 291,35620,10249.00012,3878.036
36061029300,NY,New York County,Census Tract 293,35620,6652.000062,3695.397
36061029500,NY,New York County,Census Tract 295,35620,7269.000108,5168.345
36061029900,NY,New York County,Census Tract 299,35620,4639.999793,4010.716
36061030300,NY,New York County,Census Tract 303,35620,3622,5107.685
36061030700,NY,New York County,Census Tract 307,35620,4613,6642.857
36061030900,NY,New York County,Census Tract 309,35620,7162.999902,3929.142
36061031100,NY,New York County,Census Tract 311,35620,0,0
36061031703,NY,New York County,Census Tract 317.03,35620, ,3082.222
36061031704,NY,New York County,Census Tract 317.04,35620, ,3082.222
36061031900,NY,New York County,Census Tract 319,35620, ,0
36081000100,NY,Queens County,Census Tract 1,35620,3.260579057,4170.283
36081000200,NY,Queens County,Census Tract 2,35620,2026,4901.185
36081000400,NY,Queens County,Census Tract 4,35620,3220.999988,4745.706
36081000600,NY,Queens County,Census Tract 6,35620,2896.000005,4330.254
36081000700,NY,Queens County,Census Tract 7,35620,4519.73954,3772.866
36081000800,NY,Queens County,Census Tract 8,35620,2560,4242.11
36081001000,NY,Queens County,Census Tract 10,35620,2513.000019,4492.964
36081001200,NY,Queens County,Census Tract 12,35620,3031.999966,4565.47
36081001400,NY,Queens County,Census Tract 14,35620,2769.999954,4861.426
36081001600,NY,Queens County,Census Tract 16,35620,2590,6545.599
36081001800,NY,Queens County,Census Tract 18,35620,2014.999985,4229.568
36081001900,NY,Queens County,Census Tract 19,35620,1220.703576,3029.543
36081002000,NY,Queens County,Census Tract 20,35620,820.9999939,5647.378
36081002200,NY,Queens County,Census Tract 22,35620,1893.000021,5058.91
36081002400,NY,Queens County,Census Tract 24,35620,1733.000052,4877.137
36081002500,NY,Queens County,Census Tract 25,35620,8849.000159,2392.438
36081002600,NY,Queens County,Census Tract 26,35620,1567.999974,4985.92
36081002800,NY,Queens County,Census Tract 28,35620,2461.000023,4235.155
36081003000,NY,Queens County,Census Tract 30,35620,1217.000032,4315.584
36081003100,NY,Queens County,Census Tract 31,35620,1603.999971,4115.142
36081003200,NY,Queens County,Census Tract 32,35620,1130.000024,4570.287
36081003300,NY,Queens County,Census Tract 33,35620,1787.000008,3844.029
36081003400,NY,Queens County,Census Tract 34,35620,1546.999997,4514.243
36081003600,NY,Queens County,Census Tract 36,35620,2848.000019,4287.792
36081003700,NY,Queens County,Census Tract 37,35620,0,0
36081003800,NY,Queens County,Census Tract 38,35620,2214.999983,4449.966
36081003900,NY,Queens County,Census Tract 39,35620,971.0000095,3617.892
36081004001,NY,Queens County,Census Tract 40.01,35620,1519.00001,4193.884
36081004002,NY,Queens County,Census Tract 40.02,35620,1261.254481,4703.183
36081004200,NY,Queens County,Census Tract 42,35620,2796.00003,3873.831
36081004300,NY,Queens County,Census Tract 43,35620,2560.999975,3532.224
36081004401,NY,Queens County,Census Tract 44.01,35620,2916,4698.766
36081004500,NY,Queens County,Census Tract 45,35620,3541.00004,6140.226
36081004700,NY,Queens County,Census Tract 47,35620,6077.999955,4060.403
36081005000,NY,Queens County,Census Tract 50,35620, ,0
36081005100,NY,Queens County,Census Tract 51,35620,1119,4140.313
36081005200,NY,Queens County,Census Tract 52,35620,2020.000011,4068.741
36081005300,NY,Queens County,Census Tract 53,35620,4666.999983,4557.057
36081005400,NY,Queens County,Census Tract 54,35620,5328.74549,4164.28
36081005500,NY,Queens County,Census Tract 55,35620,1324.999966,3860.667
36081005700,NY,Queens County,Census Tract 57,35620,4463.000008,4181.805
36081005800,NY,Queens County,Census Tract 58,35620,4599.000012,4221.039
36081005900,NY,Queens County,Census Tract 59,35620,4260.000048,4283.693
36081006100,NY,Queens County,Census Tract 61,35620,5730.999957,4446.978
36081006201,NY,Queens County,Census Tract 62.01,35620,5831.731807,5934.497
36081006202,NY,Queens County,Census Tract 62.02,35620,6539.076768,5812.34
36081006300,NY,Queens County,Census Tract 63,35620,6140.999954,4119.833
36081006501,NY,Queens County,Census Tract 65.01,35620,3598.976092,4186
36081006502,NY,Queens County,Census Tract 65.02,35620,3801.023895,4186.001
36081006900,NY,Queens County,Census Tract 69,35620,4487,4043.612
36081007100,NY,Queens County,Census Tract 71,35620,4225.999992,4031.878
36081007300,NY,Queens County,Census Tract 73,35620,4128.999923,5031.413
36081007500,NY,Queens County,Census Tract 75,35620,4480.000067,4854.947
36081007700,NY,Queens County,Census Tract 77,35620,1216,3782.743
36081007900,NY,Queens County,Census Tract 79,35620,2413.999969,3860.778
36081008100,NY,Queens County,Census Tract 81,35620,510.0075678,4433.586
36081008300,NY,Queens County,Census Tract 83,35620,2260.000023,3947.266
36081008500,NY,Queens County,Census Tract 85,35620,1285.000001,3598.499
36081008600,NY,Queens County,Census Tract 86,35620,2433.401275,4389.985
36081008700,NY,Queens County,Census Tract 87,35620,4745.992413,2599.969
36081008800,NY,Queens County,Census Tract 88,35620,2949.999997,4624.918
36081009100,NY,Queens County,Census Tract 91,35620,1712,4099.289
36081009400,NY,Queens County,Census Tract 94,35620,2367.000009,4208.628
36081009500,NY,Queens County,Census Tract 95,35620,3521.29691,4267.252
36081009600,NY,Queens County,Census Tract 96,35620,2992.000017,4518.761
36081009700,NY,Queens County,Census Tract 97,35620,3475.999968,4197.288
36081009800,NY,Queens County,Census Tract 98,35620,2119.000012,3733.37
36081010000,NY,Queens County,Census Tract 100,35620,2355.175123,4144.79
36081010100,NY,Queens County,Census Tract 101,35620,3021.000006,4293.345
36081010200,NY,Queens County,Census Tract 102,35620,1578.757113,4439.647
36081010300,NY,Queens County,Census Tract 103,35620,5774.999978,4181.56
36081010400,NY,Queens County,Census Tract 104,35620,2442.000036,4408.372
36081010500,NY,Queens County,Census Tract 105,35620,5542.000041,4243.201
36081010600,NY,Queens County,Census Tract 106,35620,2491.999981,3917.173
36081010701,NY,Queens County,Census Tract 107.01,35620, ,0
36081010800,NY,Queens County,Census Tract 108,35620,2104.999984,7531.531
36081011000,NY,Queens County,Census Tract 110,35620,1946.000004,4209.785
36081011100,NY,Queens County,Census Tract 111,35620,2953.000028,4251.118
36081011200,NY,Queens County,Census Tract 112,35620,1936.99998,3862.281
36081011300,NY,Queens County,Census Tract 113,35620,5858.999975,3961.511
36081011400,NY,Queens County,Census Tract 114,35620,952.0000089,3606.383
36081011500,NY,Queens County,Census Tract 115,35620,2788.68558,3971.065
